id,attr_flag,state_id,city_code,age,months_since_last_purch,reg_value_per_visit,reg_value_per_item,last_6_value_per_visit,last_6_value_per_item
4201,Y,S16,A042,26,2,2039.43,764.78625,2509.145,836.3816667
4202,N,S07,A266,24,0,1296.04,648.02,1818.6,1212.4
4203,Y,S01,,25,3,2913.033333,2184.775,2525,2525
4204,N,S16,A042,30,2,1207.508,635.5305263,1282.296667,769.378
4205,Y,S16,A042,33,1,4103.57,1823.808889,1248.78,624.39
4206,N,S16,A042,30,1,3269.066667,934.0190476,3020.5,671.2222222
4207,Y,S16,A042,31,2,2154.005,718.0016667,1500.01,750.005
4208,Y,S16,A042,26,2,3005.29,1001.763333,2190.4,1095.2
4209,Y,S34,A222,33,2,4159.34,639.8984615,4000.68,1000.17
4210,N,S16,A042,38,3,2279.333333,621.6363636,2204,551
4211,Y,S16,A042,27,3,4973.105,994.621,6099,1524.75
4212,Y,S16,A042,26,1,2522.535,504.507,1209.87,403.29
4213,Y,S16,A042,24,0,1399.5,933,1399.5,933
4215,Y,S16,A042,28,2,5727.47,867.7984848,5910.4,537.3090909
4219,Y,S16,A042,30,1,2506.243333,683.5209091,2443.865,610.96625
4221,Y,S16,A042,31,6,2072.15,1036.075,0,0
4222,Y,S16,A042,27,2,2846.5,813.2857143,2846.5,813.2857143
4223,Y,S16,A042,33,2,1554.76,777.38,1554.76,777.38
4224,Y,S16,A042,34,0,3145.5,1048.5,3145.5,1048.5
4225,Y,S16,A042,31,2,2160.44,720.1466667,2160.44,720.1466667
4227,Y,S16,A042,26,3,2386.5,1193.25,775,775
4230,N,S16,A042,32,2,4845.775,881.05,6894.35,861.79375
4231,N,S16,A042,28,2,4375,2187.5,4375,2187.5
4232,Y,S16,A042,24,1,1919.245,959.6225,1919.245,959.6225
4241,Y,S16,A042,28,2,5267.2,1316.8,5267.2,1316.8
4242,Y,S16,A042,24,5,1920.002,480.0005,300,300
4243,Y,S16,A042,34,2,6888.064444,1441.687907,8583.07288,1343.22125
4261,Y,S16,A042,41,3,2576,1030.4,2576,1030.4
4263,Y,S01,,26,3,5921,1184.2,5921,1184.2
4264,Y,S16,A042,26,1,4138,1379.333333,4138,1379.333333
4270,Y,S16,A042,33,0,7342.048833,1467.000833,8583.07288,1467.000833
4275,Y,S16,A042,50,2,5846.585,1670.452857,5846.585,1670.452857
4277,Y,S19,A297,25,2,1890.445,687.4345455,2249.26,749.7533333
4279,N,S09,A008,28,2,913.9928571,710.8833333,724.475,724.475
4280,Y,S19,A297,23,1,1068,890,1653,826.5
4281,N,S19,A246,23,1,1095.4375,547.71875,175,175
4282,Y,S19,A297,23,4,1786.7,893.35,3503,1167.666667
4283,Y,S19,A297,33,1,1738.67,652.00125,1738.67,652.00125
4284,Y,S19,A297,20,0,2290.482,763.494,2300.505,766.835
4285,Y,S19,A297,43,6,4203.5,1681.4,0,0
4286,Y,S19,A297,29,0,805.6666667,604.25,349,349
4287,N,S19,A246,21,0,558.1666667,478.4285714,397.5,397.5
4288,Y,S19,A297,23,2,1300.336667,650.1683333,2103.01,525.7525
4289,Y,S19,A297,33,3,1977.18,823.825,3403,1134.333333
4290,Y,S19,A297,29,5,2820.28,829.4941176,3539,884.75
4292,N,S19,A297,38,1,3238.795,719.7322222,3878.59,484.82375
4294,Y,S19,A297,23,4,1544,1029.333333,1544,1029.333333
4295,Y,S19,A297,39,4,4162,832.4,3775,1887.5
4296,Y,S19,A297,24,1,3297.165,732.7033333,1683.33,420.8325
4297,Y,S19,A297,27,6,2133.2,711.0666667,0,0
4302,N,S01,,37,4,3870.25,1407.363636,3870.25,1407.363636
4305,Y,S19,A297,34,3,4569,913.8,4569,913.8
4309,Y,S19,A297,34,3,5849,2924.5,5849,2924.5
4313,Y,S19,A297,34,3,3581.765,795.9477778,3581.765,795.9477778
4314,Y,S19,A297,33,1,3719.265,676.23,3719.265,676.23
4315,Y,S19,A297,32,2,1547,1547,1547,1547
4316,Y,S19,A297,26,1,1708.833333,854.4166667,1708.833333,854.4166667
4319,Y,S19,A297,37,1,3413.663333,341.3663333,3413.663333,341.3663333
4321,Y,S19,A297,23,3,3037.1,1301.614286,3037.1,1301.614286
4333,N,S19,A297,24,0,1797.255,898.6275,1797.255,898.6275
4356,Y,S07,A266,23,0,1144.8775,763.2516667,527.17,395.3775
4357,Y,S07,A266,45,2,2140.365,450.6031579,1496.95,498.9833333
4358,Y,S07,A266,31,6,1851.96,771.65,0,0
4359,Y,S07,A266,22,5,3553.2,1184.4,4048,1012
4360,N,S07,A266,43,1,1271.96,578.1636364,1285.833333,771.5
4361,Y,S16,A042,30,3,2280,570,1551,310.2
4370,N,S07,A266,34,1,3782.49,1512.996,3782.49,1512.996
4371,N,S07,A266,19,0,5483.3,1566.657143,5483.3,1566.657143
4373,Y,S07,A266,51,2,1649,471.1428571,1649,471.1428571
4374,Y,S07,A266,25,6,1727.666667,647.875,0,0
4375,Y,S07,A266,24,4,2392.75,1595.166667,1598,799
4376,N,S07,A266,49,3,2381.275,865.9181818,2598,1299
4377,N,S07,A266,26,0,3027.5,1009.166667,955,191
4381,Y,S07,A266,33,3,2398,1199,1899,1899
4382,N,S11,A019,29,2,2585.795,1034.318,4386.59,1462.196667
4383,Y,S07,A266,39,1,1663.51,639.8115385,429.3166667,257.59
4386,Y,S07,A266,48,2,822.485,822.485,822.485,822.485
4402,N,S20,A061,28,1,3172.34,634.468,3172.34,634.468
4403,Y,S34,A302,43,3,4033,672.1666667,4033,672.1666667
4406,Y,S34,A302,47,5,4418,1262.285714,4418,1262.285714
4408,N,S34,A302,21,1,3150.456667,590.710625,3150.456667,590.710625
4409,N,S06,A302,25,2,3747.765,749.553,3747.765,749.553
4411,Y,S34,A302,43,3,1574.5,787.25,1574.5,787.25
4412,Y,S34,A302,39,0,5679,851.85,5679,851.85
4417,Y,S34,A302,26,1,2854.685,1141.874,2854.685,1141.874
4421,N,S34,A302,27,3,373.5,249,373.5,249
4422,N,S20,A113,44,1,1622.46,811.23,1622.46,811.23
4423,N,S20,A061,30,0,4201.5,933.6666667,4201.5,933.6666667
4425,N,S34,A302,43,1,2599.07,708.8372727,2599.07,708.8372727
4426,N,S06,A302,25,1,4929.625,985.925,4929.625,985.925
4447,N,S32,A334,40,0,2832,2124,2832,2124
4448,N,S32,A334,56,2,2819.836667,384.5231818,2819.836667,384.5231818
4449,Y,S32,A334,28,2,3839.93,959.9825,6433.36,1608.34
4450,Y,S32,A167,24,3,1015.755,1015.755,636.51,636.51
4452,Y,S27,A128,30,1,1755.222,1097.01375,3103.6,775.9
4453,Y,S32,A184,51,3,2191.766667,313.1095238,2508.5,264.0526316
4454,N,S01,,37,2,1011.875,578.2142857,800.75,533.8333333
4455,Y,S27,A128,35,2,1069.113333,534.5566667,1204.17,481.668
4456,Y,S32,A100,35,2,1466.655,977.77,1669.62,556.54
4457,Y,S32,A334,23,5,1429.666667,1429.666667,499,499
4458,Y,S32,A100,21,2,1982.666667,1982.666667,2649,2649
4459,Y,S32,A334,30,1,1269.454286,807.8345455,1047.38,1047.38
4460,Y,S32,A334,27,6,938.86,782.3833333,0,0
4461,Y,S32,A334,31,5,1862.92,846.7818182,0,0
4462,Y,S32,A334,26,3,1959.5,1306.333333,1424,712
4463,Y,S34,A334,29,5,2198,2198,1699,1699
4464,Y,S32,A334,30,0,2512.805,1005.122,630.01,315.005
4465,N,S32,A334,24,1,1251.333333,682.5454545,882.6666667,662
4466,N,S32,A334,24,3,4194.5,2796.333333,4995,3778.497
4467,Y,S27,A128,32,1,1799.7,399.9333333,375,375
4468,N,S32,A334,25,1,2888.415,1925.61,2127.83,2127.83
4469,N,S32,A212,38,2,2071.87,1035.935,2567.99,1283.995
4470,N,S32,A334,27,1,1569.185,627.674,1525.37,508.4566667
4471,Y,S32,A334,28,2,2707.82,812.346,4324.46,617.78
4472,Y,S32,A334,38,6,1221.125,488.45,0,0
4473,Y,S27,A128,19,4,1971.582,1095.323333,438.5,292.3333333
4474,Y,S32,A334,24,2,2302.55,1842.04,3295,3295
4475,Y,S32,A184,29,3,3866.2,1933.1,3894,1947
4476,N,S32,A334,43,2,6350.446667,907.2066667,1749.31,583.1033333
4477,Y,S32,A334,44,2,1837.1325,918.56625,1037.673333,622.604
4481,Y,S30,A124,33,3,1951.5,1301,2204,1102
4482,Y,S32,A334,28,5,429.2,429.2,0,0
4485,Y,S05,A320,47,2,2918.25,875.475,2918.25,875.475
4488,Y,S32,A334,22,2,2649.185,1766.123333,2649.185,1766.123333
4490,N,S32,A334,33,0,1211.021429,770.65,1211.021429,770.65
4492,N,S32,A334,36,3,2718.666667,1019.5,2718.666667,1019.5
4494,Y,S32,A100,28,4,1574.5,1574.5,1574.5,1574.5
4495,Y,S32,A184,20,1,1115.4,929.5,1115.4,929.5
4498,Y,S32,A334,52,3,2680.325,1340.1625,2680.325,1340.1625
4505,Y,S32,A334,30,1,2044.326667,613.298,2044.326667,613.298
4525,N,S20,A158,29,0,2670.8,572.3142857,2250,2250
4526,Y,S20,A158,24,5,3303.95,943.9857143,3305.9,1101.966667
4529,N,S20,A158,39,3,2276,758.6666667,3455,1151.666667
4530,Y,S20,A106,22,5,1532.25,766.125,999,999
4531,N,S20,A158,37,4,2374,2374,2795,2795
4533,Y,S20,A158,24,3,1699.333333,1274.5,1900,950
4534,N,S20,A158,56,2,1727.892,785.4054545,160,160
4535,N,S20,A158,33,2,6340.468333,905.7811905,8583.07288,1144.513478
4536,Y,S20,A158,19,5,2018.333333,756.875,999,999
4537,N,S20,A158,39,2,1687.772,527.42875,1623.28,649.312
4538,Y,S20,A318,21,1,1588.666667,680.8571429,1209.2,806.1333333
4539,Y,S20,A158,24,4,4147.5,2956.41,1899,1899
4540,Y,S20,A158,34,2,3697.2,924.3,4171.3,1042.825
4541,N,S20,A158,37,1,710.995,258.5436364,688.73,275.492
4542,Y,S20,A158,52,0,1364.333333,454.7777778,1947,556.2857143
4544,Y,S20,A158,20,1,984.79,590.874,690.185,690.185
4545,Y,S20,A158,34,0,2782.1,1391.05,3284,1642
4547,N,S20,A158,27,1,3643.6025,1457.441,3643.6025,1457.441
4549,N,S20,A158,23,1,1700.282,708.4508333,1700.282,708.4508333
4550,N,S20,A158,26,3,2590,1036,2590,1036
4552,Y,S07,A266,30,1,3749.985,1249.995,1001.97,500.985
4554,N,S20,A172,21,4,2396.5,684.7142857,2396.5,684.7142857
4556,N,S20,A311,18,4,1578.8,789.4,1324.75,757
4558,N,S20,A158,22,0,3519.5,782.1111111,5091,727.2857143
4560,N,S20,A158,25,4,4005.5,728.2727273,2582,645.5
4561,Y,S02,A159,57,2,4699.32,552.8611765,4699.32,552.8611765
4562,Y,S20,A158,27,2,1391.05,556.42,1391.05,556.42
4563,Y,S20,A158,20,1,4652,1163,4652,1163
4567,Y,S20,A158,30,1,1285.266667,642.6333333,1285.266667,642.6333333
4568,Y,S20,A158,39,3,3198,1599,3198,1599
4569,Y,S20,A158,23,2,1912.5,956.25,1912.5,956.25
4570,Y,S20,A158,24,2,4807.615,1201.90375,4807.615,1201.90375
4586,Y,S28,A083,26,6,1599,1599,0,0
4587,Y,S28,A083,34,1,2986.74,560.01375,1199.68,399.8933333
4588,Y,S28,A083,30,2,2713.52,1085.408,2424.04,1212.02
4589,Y,S28,A083,30,0,3899,866.4444444,3954,659
4590,N,S28,A083,33,2,2438.12,420.3655172,3693.645,615.6075
4591,Y,S28,A083,42,2,7342.048833,1388.514091,7568.155,1376.028182
4592,N,S28,A083,23,2,983.628,289.3023529,1704.14,568.0466667
4593,Y,S28,A083,33,6,1244.52,311.13,0,0
4594,Y,S02,A138,38,2,1770.646667,531.194,4062.44,451.3822222
4595,N,S28,A083,38,0,4600.006667,920.0013333,799,266.3333333
4596,N,S28,A083,24,1,923.8075,739.046,881.7433333,661.3075
4597,Y,S28,A083,28,0,2394,1436.4,2230,2230
4598,Y,S28,A083,24,2,1149.88,574.94,1400.76,466.92
4599,N,S28,A083,27,1,1099.622,458.1758333,1187.036667,508.73
4600,N,S19,A012,31,2,1461.384,562.0707692,1718.385,381.8633333
4601,Y,S28,A083,36,4,3747,1249,2400,600
4605,Y,S28,A083,25,4,2399.333333,719.8,2399.333333,719.8
4606,Y,S28,A083,33,5,2572,857.3333333,4303,1434.333333
4608,Y,S28,A083,42,0,3631.5,484.2,3631.5,484.2
4609,Y,S28,A083,44,4,3074,768.5,3074,768.5
4618,Y,S28,A083,38,3,2926,975.3333333,2926,975.3333333
4623,Y,S25,A163,29,1,2225.26,445.052,2851.02,475.17
4624,N,S25,A163,29,1,1170.1375,851.0090909,1006,503
4626,N,S25,A192,62,5,940.86,392.025,450,225
4627,N,S25,A163,44,0,1928.042,741.5546154,1632.105,408.02625
4628,Y,S25,A078,33,2,1635.003333,545.0011111,1200.01,600.005
4629,Y,S25,A163,45,5,1017,508.5,430,215
4630,Y,S25,A163,21,2,2839.65,1893.1,4000,2000
4632,Y,S25,A163,26,6,3896,1298.666667,0,0
4634,Y,S25,A163,19,5,2672,822.1538462,3254.333333,976.3
4635,Y,S25,A290,30,5,2271.002,473.1254167,1148,574
4636,Y,S25,A226,21,1,458.755,183.502,283,141.5
4637,Y,S25,A163,21,5,1978.01,659.3366667,1304,652
4638,Y,S25,A163,42,1,3060.533333,765.1333333,1704,852
4639,Y,S10,A369,34,1,2794.95,558.99,4246.49,849.298
4641,Y,S10,A369,31,1,3601.99,554.1523077,2601.98,325.2475
4645,Y,S11,A139,37,2,1372.44,343.11,1293.88,323.47
4649,Y,S25,A163,21,2,2197.04,659.112,1799.01,899.505
4654,Y,S25,A163,28,4,2313.5,925.4,2582,1291
4657,Y,S25,A290,29,4,2651,1060.4,2651,1060.4
4660,Y,S25,A151,34,1,2759.37,689.8425,2759.37,689.8425
4671,N,S25,A290,44,1,4194.435,1198.41,4194.435,1198.41
4706,Y,S25,A078,24,2,1328.425,442.8083333,1757.85,439.4625
4707,N,S11,A279,36,1,4200,2956.41,3000,3000
4708,Y,S25,A078,24,4,1191.03,458.0884615,250,250
4709,Y,S11,A279,70,6,2592.5,740.7142857,0,0
4710,Y,S25,A243,24,2,2173.6525,579.6406667,2316.203333,631.6918182
4711,Y,S25,A078,24,2,825.75,264.24,696,464
4712,Y,S34,A203,25,0,3096,1548,2698,1349
4713,Y,S25,A078,24,6,1660,1106.666667,0,0
4714,Y,S25,A243,27,2,1932.685,1932.685,1070.37,1070.37
4715,Y,S11,A279,51,0,1349.253333,1011.94,1726.38,1150.92
4716,Y,S25,A078,38,1,3940.47,2626.98,881.94,440.97
4718,Y,S31,A078,25,4,1368.075,1094.46,1795,1795
4719,N,S10,A285,45,0,4957,762.6153846,2845,284.5
4720,N,S31,A078,36,2,1661.54,1107.693333,1276.58,851.0533333
4721,N,S11,A279,29,2,1592.48,379.1619048,2834.7,436.1076923
4722,Y,S25,A078,41,2,4151.15,553.4866667,290,145
4723,Y,S25,A243,34,3,1759.725,586.575,298,149
4724,Y,S25,A078,49,6,2361.275,2361.275,0,0
4725,Y,S01,,28,2,1649.09,942.3371429,1937.616667,968.8083333
4728,N,S25,A243,24,0,2014.05,447.5666667,2014.05,447.5666667
4733,Y,S25,A287,43,3,1795.5,718.2,1795.5,718.2
4734,N,S25,A226,28,1,1249.69,714.1085714,1249.69,714.1085714
4735,Y,S25,A078,26,1,1458.895,530.5072727,1458.895,530.5072727
4739,Y,S25,A078,38,2,1171.425,212.9863636,1171.425,212.9863636
4740,Y,S25,A078,33,3,4546,2273,4546,2273
4741,Y,S25,A078,22,4,3875,1550,3875,1550
4742,N,S25,A078,54,0,1250.16,625.08,2134.9,1067.45
4743,Y,S10,A037,39,2,2021.355,2021.355,2818.2,2818.2
4744,Y,S25,A243,24,1,1282.335,854.89,1427.16,1427.16
4745,N,S25,A078,23,0,1406.558,540.9838462,1210.0925,605.04625
4746,N,S25,A078,28,1,2820.343333,846.103,3033.015,674.0033333
4747,N,S11,A196,24,0,1736,1157.333333,2348.5,1565.666667
4749,Y,S25,A078,39,0,2728.9325,992.3390909,1161.843333,697.106
4754,Y,S25,A243,42,0,2519,1007.6,2519,1007.6
4755,Y,S25,A078,35,1,2466.5,1233.25,2466.5,1233.25
4758,Y,S25,A078,43,1,1922.183333,576.655,1922.183333,576.655
4759,Y,S25,A201,20,5,4497.5,1499.166667,830,415
4760,N,S25,A078,29,1,1397.666667,1397.666667,1847,1847
4761,Y,S25,A078,28,5,5195,1731.666667,5195,1731.666667
4763,Y,S11,A279,31,3,1999,1999,1999,1999
4766,Y,S11,A279,24,2,3560,2373.333333,1020,1020
4767,Y,S25,A243,26,0,3267.5,816.875,2798,1399
4769,Y,S25,A243,19,6,1948,974,0,0
4780,Y,S25,A243,33,1,3142.31,448.9014286,3142.31,448.9014286
4791,N,S11,A279,21,0,1077.082,673.17625,1077.082,673.17625
4794,Y,S09,A008,19,1,1151.5,767.6666667,1151.5,767.6666667
4795,Y,S25,A078,26,3,2769.125,1107.65,2769.125,1107.65
4796,N,S25,A078,28,0,1010.2525,808.202,1010.2525,808.202
4799,Y,S25,A243,30,0,1948.5,1299,1948.5,1299
4800,N,S25,A078,36,1,839.205,559.47,839.205,559.47
4802,Y,S25,A243,36,0,2098.5,1399,2098.5,1399
4803,Y,S25,A243,61,1,1801.65,675.61875,1801.65,675.61875
4842,Y,S19,A108,27,0,1255.15,418.3833333,498,249
4843,Y,S19,A284,32,0,268.75,134.375,199,199
4845,Y,S34,A312,31,2,1704.1425,757.3966667,2826.27,942.09
4849,Y,S19,A072,21,1,1411.54,542.9,500,166.6666667
4851,Y,S19,A223,24,6,1408.7025,402.4864286,0,0
4852,Y,S19,A223,37,6,3617.672857,723.5345714,0,0
4853,Y,S19,A223,27,2,1921.63,480.4075,1921.63,480.4075
4854,Y,S19,A223,24,6,1209.275,806.1833333,0,0
4856,Y,S19,A223,42,1,1453.236667,363.3091667,765.355,306.142
4857,N,S19,A223,33,1,1382.653333,460.8844444,1983.21,360.5836364
4858,Y,S19,A223,42,1,1801.166667,771.9285714,1304.5,652.25
4859,Y,S19,A223,25,2,1327.2425,442.4141667,739.47,369.735
4861,Y,S19,A223,31,1,4670.96,1334.56,7937.62,1587.524
4862,N,S19,A223,36,2,1486.21,660.5377778,1994.54,664.8466667
4863,Y,S19,A223,42,3,3867.075,1933.5375,6584.15,3292.075
4864,Y,S19,A256,29,2,1505.893333,451.768,733.95,733.95
4871,Y,S19,A223,24,4,2265.5,647.2857143,2265.5,647.2857143
4872,Y,S19,A223,22,1,1848.15,462.0375,1848.15,462.0375
4875,N,S19,A223,23,2,3016.053333,1131.02,3016.053333,1131.02
4876,N,S19,A223,31,0,2852.73,713.1825,3102.095,775.52375
4877,Y,S19,A223,43,4,1177.1,441.4125,1544,772
4878,Y,S19,A223,25,0,906.1333333,679.6,1795,1795
4879,Y,S34,A018,38,1,2735.49,683.8725,704.98,352.49
4880,N,S19,A223,28,0,1799.532,817.9690909,1863.575,745.43
4881,Y,S19,A283,24,0,2899,966.3333333,2289,1144.5
4882,Y,S34,A010,18,2,1495.635,598.254,592.27,296.135
4883,Y,S19,A223,45,5,2622.33,605.1530769,1217.58,304.395
4885,Y,S34,A018,30,1,2323.75,929.5,2004,1002
4887,Y,S34,A365,33,2,1597.365,638.946,1544.73,386.1825
4888,Y,S19,A223,39,1,3004.7,667.7111111,1500,1500
4893,Y,S19,A261,25,3,4177.15,596.7357143,4177.15,596.7357143
4899,Y,S19,A223,24,2,356.475,237.65,356.475,237.65
4915,Y,S19,A350,19,2,2060.9,549.5733333,790,790
4916,Y,S19,A350,36,1,1386.095,554.438,746.19,497.46
4917,Y,S19,A350,22,2,1580.396,658.4983333,1697.993333,636.7475
4918,Y,S19,A187,36,2,1865.78,466.445,2520.34,360.0485714
4919,Y,S19,A350,23,6,3600.5,1440.2,0,0
4920,Y,S19,A350,36,3,1200.333333,300.0833333,800,100
4921,Y,S19,A350,25,1,2002.975,801.19,208.95,208.95
4922,Y,S34,A368,53,4,2101,700.3333333,2198,1099
4923,Y,S19,A350,34,4,7342.048833,2956.41,8583.07288,3778.497
4924,Y,S19,A111,22,2,1340.135,670.0675,1180.27,590.135
4925,Y,S19,A350,25,1,1645.666667,705.2857143,1335,445
4926,Y,S22,A350,30,1,2868.127143,803.0756,2445.945,815.315
4927,Y,S19,A350,40,5,1649.2,634.3076923,967.3333333,483.6666667
4928,Y,S19,A350,32,3,1641.166667,820.5833333,2505,835
4929,N,S19,A350,41,3,2060.766667,618.23,1803,601
4930,N,S19,A350,42,2,3001.866667,750.4666667,2449.8,612.45
4931,Y,S19,A350,53,3,3685,921.25,1474,737
4932,Y,S19,A350,19,1,1770.45,544.7538462,1659.266667,452.5272727
4933,Y,S19,A350,27,5,2454.5,490.9,4546,649.4285714
4934,Y,S19,A350,26,2,2969.4,1484.7,4543.8,1514.6
4935,Y,S19,A350,36,0,1837,918.5,1044,522
4936,Y,S19,A368,34,5,1683.5,420.875,1427,475.6666667
4937,Y,S19,A350,47,3,3723.75,1489.5,4194,2097
4938,Y,S19,A350,45,6,2612.5,653.125,0,0
4939,Y,S19,A350,36,6,2579.3325,1031.733,0,0
4940,Y,S19,A246,43,2,1021.34,283.7055556,632.4,252.96
4941,N,S19,A350,40,2,2397.525,399.5875,1687.65,375.0333333
4942,N,S19,A187,35,2,872.4866667,327.1825,1465.96,244.3266667
4943,Y,S19,A064,33,5,2719.5,1359.75,4303,1434.333333
4944,Y,S19,A350,31,3,2981.736667,745.4341667,1849,616.3333333
4945,N,S19,A187,21,1,1055.5225,324.7761538,588.08,117.616
4946,Y,S19,A350,27,6,5490,998.1818182,0,0
4947,N,S19,A350,34,0,2327,664.8571429,2448,612
4950,Y,S19,A350,32,3,2646.5,756.1428571,925,925
4951,N,S19,A246,29,1,3056.933333,1146.35,3833.4,1277.8
4952,N,S19,A187,28,1,3210.166667,1375.785714,2837.75,1135.1
4954,N,S22,A350,29,2,1777.333333,761.7142857,1777.333333,761.7142857
4955,N,S19,A350,34,1,1586.636667,475.991,1586.636667,475.991
4957,Y,S19,A187,32,5,2152,478.2222222,2616,436
4963,Y,S19,A261,28,1,3921.37,871.4155556,3921.37,871.4155556
4969,Y,S19,A350,24,1,3667.7,679.2037037,3667.7,679.2037037
4970,Y,S19,A350,32,4,5099,1699.666667,5099,1699.666667
4971,N,S19,A350,26,1,2515.333333,943.25,2515.333333,943.25
4973,N,S19,A350,39,2,4433.275,1266.65,4433.275,1266.65
4974,Y,S19,A350,25,0,4704.25,1344.071429,4704.25,1344.071429
4975,N,S19,A111,32,0,4001.77,695.96,4001.77,695.96
4977,Y,S19,A187,33,3,2674.5,594.3333333,2674.5,594.3333333
4978,Y,S19,A350,32,2,2881.083333,864.325,2881.083333,864.325
4980,Y,S19,A064,36,2,2378.535,951.414,2378.535,951.414
4981,N,S19,A246,25,1,1502.28,643.8342857,1502.28,643.8342857
4982,N,S19,A350,36,1,1187.75,593.875,1187.75,593.875
4983,N,S19,A111,60,2,4747.375,632.9833333,4747.375,632.9833333
5021,N,S26,A162,40,2,1326.296667,397.889,1887.89,377.578
5022,Y,S26,A162,33,2,2936.833333,1258.642857,3140.5,785.125
5023,N,S26,A162,29,0,1364.385714,795.8916667,2012.563333,1006.281667
5024,Y,S26,A178,29,2,2426.535,808.845,1616.27,808.135
5025,Y,S26,A162,27,1,2807.336667,765.6372727,1399.01,699.505
5026,Y,S26,A162,28,0,2163.1375,1442.091667,3310.125,2206.75
5027,Y,S26,A162,25,2,734.6,440.76,450,450
5028,Y,S26,A162,21,5,4046.5,2697.666667,6995,3778.497
5030,Y,S26,A162,53,2,3007.825,751.95625,3007.825,751.95625
5032,Y,S26,A162,21,5,992,992,992,992
5033,Y,S26,A162,24,4,5174.94,1478.554286,5174.94,1478.554286
5037,Y,S26,A162,33,2,3695.54,1055.868571,3695.54,1055.868571
5069,Y,S30,A319,21,4,7031,1622.538462,1228,614
5070,Y,S11,A139,40,5,2211.036,1579.311429,3797.98,1898.99
5071,Y,S11,A139,55,4,1698.666667,728,1504,501.3333333
5072,N,S11,A139,73,2,3794.76,1084.217143,3610.22,902.555
5073,Y,S11,A139,39,0,1260.566667,687.5818182,1114,668.4
5074,Y,S11,A139,49,4,2892.24,602.55,4874,443.0909091
5075,N,S11,A139,31,1,2275.461333,578.5071186,2207.866,581.0173684
5076,Y,S11,A139,30,2,2355.5025,1046.89,2240.87,1120.435
5077,Y,S11,A139,41,2,1910.2775,449.4770588,1898.61,379.722
5078,Y,S11,A139,27,4,1433.2875,409.5107143,2267.575,377.9291667
5079,N,S07,A266,27,0,481.8333333,289.1,697,348.5
5080,Y,S11,A139,26,2,2271.5575,1514.371667,2568.83,2568.83
5081,Y,S11,A139,38,4,3466.666667,945.4545455,1199,1199
5082,N,S11,A139,64,0,1925.48,962.74,2167.64,928.9885714
5083,Y,S11,A139,34,2,1637.142,584.6935714,1385.505,692.7525
5084,N,S11,A139,34,2,2317.26,772.42,800.01,400.005
5085,Y,S11,A139,47,3,5870.5,765.7173913,5870.5,765.7173913
5086,Y,S11,A139,38,2,5721.565,1271.458889,5721.565,1271.458889
5088,N,S11,A139,31,0,1974.97,846.4157143,1974.97,846.4157143
5097,N,S09,A345,23,1,1190.28,1190.28,1173,1173
5099,Y,S09,A345,36,4,2179.5,1089.75,2005,1002.5
5100,Y,S09,A345,30,3,2869,860.7,2150,1075
5101,N,S09,A345,42,3,4411,735.1666667,8002,1143.142857
5102,N,S09,A345,32,0,1346.175,598.3,125,125
5103,Y,S09,A345,46,1,1925.5425,770.217,2226.723333,835.02125
5104,N,S09,A345,33,2,1643.11,547.7033333,1884.22,942.11
5105,N,S09,A345,28,5,2083.6,595.3142857,2204,551
5106,Y,S09,A345,35,2,3157.566667,592.04375,849,849
5107,Y,S09,A345,48,4,4140.05,920.0111111,1999,1999
5108,Y,S09,A345,47,1,1785.173333,595.0577778,2090.71,597.3457143
5109,Y,S09,A345,48,4,2597.3,865.7666667,4469,1117.25
5110,N,S09,A345,33,4,2264.625,1132.3125,2506,1253
5111,Y,S09,A345,35,0,2196.5,1464.333333,499,499
5112,N,S09,A345,21,0,1502.566667,751.2833333,1201.88,600.94
5116,Y,S09,A345,19,2,2296.58,918.632,3394.16,848.54
5118,Y,S09,A345,40,3,4819,1606.333333,4819,1606.333333
5133,Y,S09,A371,35,2,4696.69,1174.1725,4696.69,1174.1725
5134,N,S09,A345,61,2,3368.5,777.3461538,3368.5,777.3461538
5135,Y,S09,A372,40,4,5100,1700,5100,1700
5136,N,S09,A345,39,2,3623.365,805.1922222,3623.365,805.1922222
5142,Y,S09,A263,22,5,2803.5,1121.4,2803.5,1121.4
5143,N,S09,A345,23,2,4685.425,1171.35625,4685.425,1171.35625
5144,Y,S09,A345,55,4,2702.5,675.625,2702.5,675.625
5145,Y,S09,A345,42,2,3068.485,876.71,3068.485,876.71
5146,N,S09,A345,39,0,2677.706667,573.7942857,2677.706667,573.7942857
5147,N,S09,A345,52,1,1183.495,394.4983333,1183.495,394.4983333
5151,Y,S09,A263,21,2,2219.666667,951.2857143,2219.666667,951.2857143
5178,Y,S30,A006,23,3,3968.1,1984.05,3968.1,1984.05
5180,Y,S30,A124,57,4,1199.6,799.7333333,2000,1000
5182,Y,S30,A006,19,0,1850.466667,1110.28,899,899
5184,Y,S30,A006,33,1,2015.79,274.8804545,257.25,257.25
5185,N,S30,A006,59,0,2261.522,1413.45125,2227.6525,1272.944286
5186,N,S30,A006,46,3,1968,874.6666667,2030,507.5
5188,N,S30,A006,22,2,2429.666667,485.9333333,700,700
5192,Y,S30,A006,27,4,1948.5,1299,1948.5,1299
5194,Y,S30,A006,44,2,2704.666667,737.6363636,2704.666667,737.6363636
5195,Y,S30,A006,50,3,5394,2697,5394,2697
